materials,Product 1,Product 2,Product 3,Product 4,Product 5,Product 6,Product 7,Product 8,Product 9,Product 10,Product 11,Product 12,Product 13,Product 14,Product 15,Product 16,Product 17,Product 18,Product 19,Product 20,Product 21,Product 22,Product 23,Product 24,Product 25,Product 26,Product 27,Product 28,Product 29,Product 30,Product 31,Product 32,Product 33,Product 34,Product 35,Product 36,Product 37,Product 38,Product 39,Product 40,Product 41,Product 42,Product 43,Product 44,Product 45,Product 46,Product 47,Product 48,Product 49,Product 50,Product 51,Product 52,Product 53,Product 54,Product 55,Product 56,Product 57,Product 58,Product 59,Product 60,Product 61,Product 62,Product 63,Product 64,Product 65,Product 66,Product 67,Product 68,Product 69,Product 70,Product 71,Product 72,Product 73,Product 74,Product 75,Product 76,Product 77,Product 78,Product 79,Product 80,Product 81,Product 82,Product 83,Product 84,Product 85,Product 86,Product 87,Product 88,Product 89,Product 90,Product 91,Product 92,Product 93,Product 94,Product 95,Product 96,Product 97,Product 98,Product 99,Product 100
291,0.0,0.0,36.49,0.0,0.0,26.71,31.78,0.0,40.01,0.0,35.8,0.0,0.0,0.0,0.0,32.65,0.0,41.56,0.0,0.0,0.0,0.0,0.0,0.0,51.19,32.4,38.97,0.0,0.0,0.0,0.0,43.27,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.51,0.0,21.3,0.0,0.0,25.85,0.0,0.0,44.65,0.0,35.32,70.3,0.0,45.03,0.0,0.0,0.0,29.39,26.99,0.0,0.0,0.0,0.0,0.0,0.0,34.39,0.0,0.0,26.42,0.0,57.69,0.0,0.0,38.59,0.0,32.15,0.0,0.0,0.0,52.77,34.87,0.0,0.0,0.0,32.73,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,38.49,0.0,0.0,0.0,34.21,0.0,41.24,0.0,0.0,0.0,46.33,37.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.83,0.0,0.0,0.0,24.67,0.0,43.79,41.8,0.0,0.0,58.01,0.0,0.0,36.29,0.0,0.0,0.0,43.39,0.0,0.0,32.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.63,0.0,0.0,70.84,0.0,58.95,0.0,38.69,28.85,0.0,40.7,0.0,0.0,0.0,0.0,31.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.95,38.52,0.0,0.0,0.0,36.71,44.29,30.45,47.68,0.0,0.0,51.22,0.0,0.0,0.0,0.0,28.66,0.0,47.37,59.27,0.0,0.0,0.0,56.14,35.58,0.0,31.3,24.53,59.06,61.57
293,38.76,19.04,0.0,0.0,0.0,0.0,0.0,0.0,56.6,0.0,0.0,0.0,0.0,43.39,0.0,0.0,0.0,42.73,0.0,26.53,0.0,27.98,0.0,0.0,31.68,20.61,0.0,0.0,0.0,0.0,0.0,31.3,52.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,0.0,22.29,0.0,0.0,0.0,42.13,0.0,24.86,0.0,0.0,0.0,25.62,0.0,0.0,0.0,0.0,0.0,32.29,0.0,31.53,0.0,0.0,0.0,52.21,0.0,0.0,0.0,0.0,31.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.48,0.0,0.0,0.0,0.0,0.0,58.74,31.62,0.0,26.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.18,0.0
294,31.76,43.96,0.0,0.0,0.0,27.02,48.3,42.37,38.43,20.63,0.0,36.44,31.84,39.8,25.64,0.0,0.0,24.58,0.0,0.0,47.53,31.68,0.0,0.0,0.0,0.0,0.0,0.0,53.9,0.0,0.0,0.0,0.0,20.93,30.93,0.0,0.0,0.0,0.0,66.22,0.0,53.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38,37.46,0.0,0.0,0.0,0.0,28.79,0.0,0.0,0.0,32.86,0.0,0.0,0.0,0.0,0.0,0.0,42.22,0.0,0.0,19.54,64.64,29.61,0.0,0.0,0.0,0.0,30.72,0.0,0.0,0.0,0.0,0.0,25.37,49.96,0.0,0.0,40.85,0.0,0.0,50.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,36.32
295,0.0,0.0,0.0,36.24,0.0,41.18,0.0,0.0,0.0,0.0,0.0,44.75,0.0,0.0,40.98,0.0,0.0,35.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.69,32.28,0.0,0.0,27.14,0.0,44.89,0.0,0.0,0.0,0.0,45.08,0.0,47.31,0.0,0.0,35.02,0.0,0.0,0.0,0.0,25.67,29.68,0.0,0.0,48.4,33.04,0.0,0.0,0.0,32.28,63.48,69.85,40.04,0.0,18.96,0.0,0.0,0.0,0.0,42.47,0.0,0.0,0.0,28.78,39.22,32.43,0.0,29.32,0.0,0.0,0.0,0.0,0.0,0.0,50.45,0.0,31.81,0.0,42.53,0.0,44.74,0.0,0.0,0.0,66.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,42.85,0.0,23.77,0.0,0.0,58.28,0.0,33.51,0.0,43.25,0.0,52.05,32.84,0.0,0.0,53.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.89,0.0,0.0,0.0,23.55,29.89,0.0,0.0,31.6,0.0,31.35,0.0,0.0,0.0,0.0,0.0,0.0,40.85,0.0,0.0,0.0,25.85,25.61,0.0,0.0,41.5,0.0,0.0,0.0,18.24,0.0,0.0,0.0,0.0,0.0,0.0,34.14,22.32,0.0,0.0,36.46,25.67,31.93,0.0,0.0,0.0,52.95,35.62,0.0,0.0,0.0,0.0,0.0,64.13,0.0,51.89,31.85,0.0,41.1,48.48,0.0,0.0,0.0,0.0
297,0.0,0.0,41.79,0.0,45.29,0.0,22.04,0.0,0.0,0.0,0.0,40.91,50.87,0.0,36.16,0.0,0.0,0.0,24.8,0.0,0.0,53.59,0.0,0.0,0.0,0.0,34.06,28.23,43.16,0.0,61.16,0.0,0.0,37.57,0.0,0.0,0.0,0.0,0.0,25.74,0.0,0.0,0.0,0.0,0.0,30.44,0.0,0.0,44.06,50.08,0.0,0.0,0.0,0.0,0.0,0.0,43.56,82.04,53.34,32.95,0.0,0.0,0.0,0.0,32.85,0.0,0.0,30.78,48.28,0.0,0.0,0.0,44.18,36.35,0.0,0.0,0.0,0.0,0.0,0.0,36.74,0.0,29.45,0.0,0.0,0.0,0.0,65.21,32.87,0.0,41.1,0.0,28.02,0.0,0.0,0.0,0.0,31.91,42.18,27.36
298,0.0,40.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.89,0.0,40.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.0,0.0,54.92,0.0,26.76,0.0,0.0,0.0,0.0,40.02,44.41,29.1,0.0,0.0,37.3,0.0,0.0,0.0,28.17,0.0,46.11,40.94,43.26,0.0,32.33,32.41,22.11,0.0,37.72,0.0,0.0,0.0,0.0,27.58,0.0,0.0,0.0,29.31,0.0,50.57,0.0,40.92,53.08,0.0,0.0,32.85,51.35,0.0,43.67,38.21,32.3,0.0,0.0,0.0,0.0,0.0,0.0,34.9,40.33,0.0,24.54,0.0,0.0,0.0,20.02,27.36,0.0,44.55
299,0.0,0.0,0.0,69.57,0.0,30.21,0.0,0.0,40.51,0.0,50.35,47.04,0.0,34.21,0.0,0.0,0.0,0.0,34.93,40.15,0.0,30.15,43.39,0.0,44.32,0.0,0.0,0.0,0.0,0.0,25.61,0.0,0.0,32.87,68.06,34.33,35.72,0.0,63.24,0.0,12.58,30.49,0.0,40.53,35.87,0.0,51.77,0.0,0.0,55.5,46.47,0.0,0.0,0.0,26.17,26.64,0.0,43.47,0.0,61.27,0.0,45.74,45.5,0.0,30.56,25.25,0.0,0.0,46.99,32.76,0.0,0.0,44.8,0.0,0.0,32.42,0.0,56.64,0.0,0.0,74.27,0.0,45.34,44.39,0.0,0.0,35.05,0.0,42.3,0.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,26.44,26.75,0.0
300,0.0,0.0,61.1,0.0,0.0,0.0,34.29,28.74,0.0,0.0,0.0,0.0,24.77,0.0,47.87,0.0,0.0,0.0,0.0,0.0,0.0,27.97,67.95,0.0,0.0,0.0,57.81,75.99,36.43,0.0,27.35,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,42.55,0.0,0.0,39.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.57,0.0,0.0,33.32,0.0,0.0,0.0,29.4,22.99,0.0,16.29,0.0,38.47,0.0,0.0,0.0,37.06,0.0,0.0,0.0,41.59,0.0,63.78,0.0,0.0,0.0,65.67,0.0,0.0,0.0,51.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.52,40.98,42.27,50.1,0.0,0.0,26.69,0.0,0.0
301,39.86,0.0,0.0,50.87,34.54,39.33,54.93,0.0,0.0,25.36,0.0,0.0,0.0,24.97,31.98,0.0,40.79,33.32,32.76,0.0,44.06,37.22,54.96,0.0,45.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28,0.0,0.0,0.0,0.0,38.86,0.0,0.0,0.0,0.0,0.0,29.12,0.0,0.0,22.49,46.21,0.0,28.2,36.32,33.97,0.0,40.54,0.0,0.0,0.0,29.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.12,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,47.79,0.0,0.0,34.59,0.0,27.61,15.13,0.0,47.11,49.52,0.0,37.96,0.0,54.81,24.57,0.0,44.11,0.0,0.0,0.0
302,0.0,27.13,51.3,0.0,34.37,52.41,20.87,0.0,26.59,0.0,25.81,0.0,28.77,24.17,0.0,0.0,0.0,53.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.05,0.0,61.8,0.0,0.0,0.0,39.0,0.0,58.59,35.93,0.0,25.66,33.61,0.0,63.72,23.43,72.35,43.47,0.0,0.0,0.0,46.57,0.0,60.31,34.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.03,0.0,0.0,0.0,0.0,28.26,0.0,36.51,0.0,0.0,28.53,20.41,0.0,39.74,0.0,23.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.53,0.0,69.8,0.0,48.77,0.0,0.0
303,0.0,34.81,0.0,0.0,42.18,0.0,0.0,21.47,0.0,47.3,36.66,89.94,38.58,0.0,0.0,33.28,0.0,0.0,25.48,60.28,0.0,0.0,0.0,0.0,44.02,0.0,0.0,0.0,0.0,0.0,0.0,38.63,0.0,24.89,42.97,30.07,0.0,0.0,55.02,35.84,46.19,38.9,0.0,0.0,0.0,33.84,0.0,0.0,0.0,0.0,0.0,0.0,44.8,0.0,0.0,0.0,33.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.05,0.0,49.01,0.0,0.0,0.0,30.07,30.88,52.46,0.0,63.9,50.19,0.0,18.93,0.0,46.7,0.0,0.0,0.0,25.98,0.0,0.0,46.06,0.0,0.0,0.0,0.0,41.57,0.0,40.66,0.0,0.0,37.93,0.0,0.0,0.0
304,0.0,54.38,0.0,0.0,0.0,0.0,0.0,0.0,49.45,22.89,0.0,0.0,40.43,0.0,40.44,0.0,0.0,0.0,0.0,0.0,39.68,0.0,0.0,54.15,0.0,0.0,34.0,0.0,0.0,0.0,22.24,0.0,0.0,0.0,0.0,48.33,0.0,0.0,35.55,0.0,0.0,0.0,0.0,54.51,32.3,42.5,0.0,31.34,0.0,0.0,0.0,0.0,0.0,0.0,44.82,0.0,23.05,35.78,0.0,0.0,0.0,0.0,30.64,51.04,48.62,0.0,0.0,0.0,0.0,42.49,0.0,0.0,0.0,0.0,36.53,0.0,0.0,43.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.19,0.0,0.0,0.0,0.0,53.18,0.0,55.88,0.0,33.15,29.72,0.0,0.0
305,0.0,62.63,35.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.98,0.0,0.0,74.82,30.4,0.0,0.0,0.0,0.0,0.0,0.0,61.67,0.0,0.0,35.03,0.0,0.0,0.0,0.0,0.0,0.0,36.13,0.0,0.0,0.0,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.71,0.0,0.0,0.0,0.0,30.1,46.99,0.0,0.0,26.71,62.14,0.0,0.0,27.06,0.0,0.0,0.0,0.0,0.0,0.0,38.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.85,0.0,0.0,63.68,0.0,0.0,48.53,0.0,0.0,0.0,0.0,0.0,28.63,0.0,58.95,0.0,55.44,38.68,70.19,0.0,0.0,0.0,62.78,0.0
306,0.0,0.0,36.6,0.0,26.52,0.0,0.0,46.33,28.3,0.0,27.28,0.0,20.11,51.28,33.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.85,0.0,20.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.36,0.0,30.64,34.69,0.0,44.46,0.0,43.14,85.86,40.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.88,0.0,0.0,34.35,0.0,0.0,0.0,0.0,14.21,36.71,34.88,26.57,0.0,0.0,0.0,0.0,60.85,39.51,0.0,0.0,62.25,0.0,26.53,0.0,0.0,0.0,0.0,0.0,32.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.0,56.28,0.0,0.0,24.55,44.48,26.55,0.0,24.11,30.8,0.0,47.33,0.0,0.0,0.0,59.25,37.49,55.83,0.0,0.0,0.0,24.23,26.79,0.0,0.0,0.0,0.0,36.83,0.0,35.46,0.0,0.0,0.0,22.66,40.84,0.0,31.14,0.0,0.0,0.0,26.38,46.33,48.61,0.0,0.0,0.0,44.69,0.0,0.0,43.21,0.0,0.0,48.63,0.0,33.78,0.0,0.0,0.0,0.0,35.48,0.0,0.0,23.83,0.0,0.0,0.0,0.0,0.0,0.0,44.88,0.0,0.0,0.0,0.0,0.0,0.0,28.26,49.8,44.84,0.0,0.0,0.0,63.02,0.0,0.0,30.54,0.0,61.75,33.02,26.74,58.37,0.0,0.0,0.0,29.15,0.0,0.0,0.0,0.0,54.08
308,31.58,0.0,40.49,0.0,0.0,0.0,0.0,0.0,53.92,0.0,0.0,42.15,0.0,36.13,0.0,24.4,0.0,0.0,0.0,0.0,52.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.35,40.18,0.0,17.47,23.4,32.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.63,0.0,0.0,0.0,36.68,0.0,0.0,0.0,31.37,0.0,42.3,41.22,46.88,0.0,0.0,0.0,0.0,70.65,0.0,0.0,0.0,0.0,41.48,21.76,0.0,67.96,0.0,0.0,0.0,0.0,0.0,48.63,34.37,0.0,0.0,48.73,0.0,0.0,0.0,54.4,34.18,0.0,0.0,60.82,0.0,0.0,0.0,39.22,0.0,29.5,41.24,0.0,0.0,0.0,0.0,0.0
309,48.67,0.0,0.0,0.0,0.0,0.0,0.0,49.51,0.0,31.43,0.0,0.0,0.0,0.0,36.48,0.0,0.0,0.0,0.0,26.17,42.91,0.0,55.74,0.0,59.35,0.0,35.19,0.0,0.0,0.0,33.25,0.0,0.0,37.78,0.0,0.0,37.05,0.0,0.0,48.82,0.0,0.0,0.0,32.98,0.0,0.0,41.65,0.0,0.0,52.75,50.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.26,62.62,0.0,33.11,0.0,58.91,0.0,0.0,0.0,0.0,0.0,0.0,47.83,0.0,0.0,0.0,46.34,28.22,0.0,40.46,24.7,0.0,0.0,38.02,0.0,65.85,0.0,0.0,0.0,0.0,0.0,0.0,41.19,20.45,0.0,0.0,0.0,0.0,0.0
310,32.99,0.0,28.71,0.0,0.0,28.91,0.0,64.8,0.0,40.16,0.0,0.0,24.45,0.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.09,59.68,68.52,32.22,22.8,24.91,0.0,0.0,0.0,55.04,0.0,32.52,0.0,0.0,0.0,32.25,17.0,27.51,40.44,0.0,38.03,55.03,0.0,38.08,0.0,0.0,0.0,0.0,29.08,42.39,24.72,0.0,0.0,0.0,53.52,0.0,48.54,60.31,0.0,44.51,35.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.13,36.39,41.95,0.0,0.0,44.93,0.0,0.0,37.07,0.0,33.55,0.0,0.0,31.75,0.0,0.0,0.0,0.0,34.4,0.0,0.0,26.63,30.79,0.0,0.0,0.0
311,13.82,30.64,26.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.67,47.37,0.0,25.79,38.77,0.0,0.0,34.6,25.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.95,44.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,39.67,0.0,34.05,0.0,0.0,46.45,0.0,0.0,39.25,31.61,0.0,0.0,0.0,0.0,0.0,29.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.03,32.97,0.0,0.0,0.0,28.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,33.99,24.07,0.0,0.0,45.97,0.0,0.0,34.84,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.47,0.0,0.0,28.6,0.0,29.36,0.0,0.0,0.0,0.0,0.0,41.17,46.49,38.3,0.0,0.0,0.0,0.0,0.0,57.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.25,0.0,0.0,0.0,29.46,43.54,52.24,0.0,0.0,33.25,0.0,0.0,39.38,0.0,0.0,56.65,0.0,41.97,27.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.72,45.89,42.8,0.0,0.0
313,29.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.72,63.84,0.0,0.0,0.0,0.0,20.68,0.0,40.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.86,23.68,0.0,0.0,0.0,48.57,33.81,0.0,0.0,0.0,0.0,37.87,0.0,38.43,54.23,0.0,0.0,39.15,0.0,19.87,0.0,0.0,30.92,58.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.89,59.34,0.0,0.0,0.0,46.81,0.0,48.98,0.0,0.0,0.0,30.56,0.0,31.56,0.0,38.02,25.69,0.0,64.85,0.0,0.0,51.65,44.56,35.36,0.0,0.0,38.25,0.0,26.8,0.0,64.81,0.0,25.38,0.0,0.0,49.83,0.0,0.0,0.0,63.81,56.46,25.8
314,0.0,21.71,36.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36,0.0,0.0,35.0,0.0,0.0,22.29,25.05,0.0,47.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.64,0.0,0.0,68.8,0.0,53.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.28,28.16,0.0,0.0,54.8,0.0,0.0,0.0,38.59,0.0,0.0,0.0,0.0,0.0,26.59,0.0,44.03,0.0,32.03,0.0,0.0,0.0,0.0,0.0,0.0,54.09,0.0,20.04,0.0,44.95,0.0,0.0,0.0,0.0,31.76,31.39,0.0,0.0,0.0,43.53,36.24,26.15,0.0,31.43,0.0,29.83,0.0,61.96,22.22,0.0
315,0.0,0.0,0.0,16.48,0.0,38.06,0.0,62.36,0.0,0.0,0.0,49.41,0.0,52.83,0.0,0.0,26.3,0.0,0.0,32.34,0.0,46.0,30.63,0.0,29.04,25.08,0.0,0.0,22.62,0.0,0.0,0.0,0.0,0.0,29.18,0.0,50.77,0.0,0.0,51.75,41.55,0.0,0.0,0.0,0.0,0.0,30.35,0.0,0.0,0.0,0.0,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.92,0.0,19.61,0.0,0.0,0.0,28.31,0.0,38.98,37.41,0.0,0.0,0.0,0.0,55.83,0.0,0.0,42.86,0.0,0.0,0.0,19.34,0.0,0.0,0.0,0.0,0.0
316,41.45,35.59,0.0,0.0,0.0,0.0,0.0,0.0,43.56,37.01,0.0,66.98,0.0,0.0,0.0,39.83,51.65,38.59,0.0,0.0,23.18,0.0,0.0,0.0,0.0,46.93,37.75,0.0,0.0,71.69,32.69,0.0,0.0,0.0,0.0,34.18,0.0,0.0,0.0,32.28,0.0,0.0,0.0,49.08,39.01,0.0,0.0,47.68,0.0,0.0,38.01,41.47,0.0,0.0,0.0,32.27,0.0,0.0,0.0,32.43,25.38,40.62,0.0,55.61,56.86,0.0,21.84,0.0,48.73,35.42,43.01,0.0,27.85,0.0,0.0,0.0,61.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93,0.0,51.04,0.0,0.0,0.0,68.19,0.0,0.0,61.68,0.0,0.0
317,0.0,50.52,52.35,0.0,0.0,47.84,34.28,42.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.82,27.57,0.0,0.0,42.54,33.85,47.95,43.67,0.0,45.64,41.75,30.99,0.0,0.0,0.0,0.0,0.0,0.0,67.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.43,0.0,44.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.84,0.0,36.36,62.28,0.0,0.0,0.0,0.0,0.0,54.47,0.0,49.86,47.87,36.78,0.0,0.0,0.0,56.54,56.84,0.0,0.0,61.54,0.0,42.36,28.12,0.0,0.0,40.03,0.0,0.0,0.0,0.0,31.59,26.85,0.0,0.0,0.0,36.91,0.0,49.97
318,0.0,0.0,0.0,0.0,0.0,36.39,0.0,0.0,0.0,36.94,28.64,0.0,32.18,0.0,0.0,0.0,0.0,32.58,0.0,28.89,0.0,0.0,0.0,49.17,0.0,0.0,41.61,16.29,0.0,42.15,0.0,0.0,0.0,33.16,0.0,59.07,0.0,0.0,0.0,0.0,42.73,39.77,0.0,0.0,0.0,58.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.98,0.0,0.0,0.0,0.0,42.93,55.05,0.0,0.0,54.97,34.94,0.0,0.0,0.0,35.99,0.0,0.0,0.0,39.74,0.0,0.0,0.0,0.0,44.92,0.0,0.0,75.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7,0.0,24.42,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0
319,0.0,0.0,55.2,14.74,0.0,0.0,0.0,0.0,0.0,0.0,37.86,0.0,70.44,0.0,0.0,0.0,39.7,34.62,28.04,0.0,0.0,0.0,0.0,41.61,52.8,30.61,0.0,0.0,0.0,18.97,0.0,0.0,0.0,0.0,0.0,30.84,0.0,0.0,32.09,0.0,0.0,0.0,26.3,32.87,0.0,0.0,34.99,32.43,0.0,0.0,0.0,0.0,0.0,43.67,36.83,0.0,0.0,0.0,0.0,40.0,53.13,47.46,61.67,0.0,0.0,0.0,32.83,0.0,68.03,60.6,0.0,48.43,0.0,40.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.08,0.0,0.0,31.05,0.0,20.98,0.0,0.0,0.0,0.0,45.1,0.0,0.0,0.0,36.93,32.97,0.0,0.0
320,0.0,0.0,25.52,0.0,24.72,23.55,0.0,0.0,0.0,33.08,19.16,0.0,0.0,0.0,30.92,60.57,0.0,0.0,0.0,73.36,0.0,0.0,0.0,48.47,0.0,0.0,0.0,33.78,0.0,0.0,0.0,0.0,32.21,0.0,0.0,0.0,44.08,0.0,0.0,45.93,52.62,39.88,33.54,0.0,0.0,33.85,0.0,0.0,63.72,0.0,17.48,0.0,0.0,0.0,22.61,32.36,0.0,29.41,33.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.16,0.0,46.28,47.12,44.34,0.0,0.0,0.0,0.0,40.58,0.0,38.69,30.17,36.17,34.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.96
321,0.0,0.0,0.0,0.0,30.68,71.89,0.0,30.43,26.95,0.0,37.45,0.0,0.0,0.0,35.94,0.0,28.52,0.0,29.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.48,45.4,0.0,0.0,28.74,21.7,32.21,0.0,0.0,41.26,0.0,35.19,0.0,0.0,25.85,0.0,0.0,0.0,45.43,0.0,0.0,0.0,0.0,0.0,72.38,61.98,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.61,58.99,0.0,0.0,0.0,0.0,0.0,38.74,0.0,0.0,0.0,0.0,54.91,0.0,38.99,0.0,0.0,0.0,41.15,0.0,62.06,0.0,0.0,0.0,0.0,27.51,0.0,37.44,29.68,49.8,34.52,0.0,0.0,0.0,46.94,0.0,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,33.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.72,0.0,0.0,0.0,0.0,30.62,0.0,0.0,0.0,43.79,0.0,0.0,0.0,0.0,0.0,48.95,0.0,0.0,27.89,0.0,50.91,0.0,37.16,0.0,0.0,0.0,22.24,0.0,27.5,0.0,0.0,0.0,41.58,23.35,0.0,0.0,0.0,0.0,78.32,0.0,0.0,0.0,0.0,0.0,47.03,0.0,0.0,0.0,0.0,41.45,56.21,0.0,61.22,0.0,0.0,35.38,0.0,0.0,0.0,52.62,36.62,44.76,43.46,27.01,0.0,48.48,0.0,16.24,0.0,32.64,46.76,0.0,0.0,42.71,0.0,0.0,0.0,22.96,41.08,0.0,0.0,40.73,0.0,50.76,37.46,50.11,0.0,64.87
323,27.33,0.0,0.0,0.0,0.0,0.0,0.0,47.13,0.0,82.99,0.0,0.0,50.21,27.92,45.56,68.13,0.0,0.0,45.81,0.0,0.0,63.84,44.46,0.0,0.0,54.49,0.0,22.64,0.0,0.0,27.01,21.91,0.0,63.16,0.0,0.0,29.39,50.95,41.18,27.1,0.0,39.65,0.0,0.0,0.0,43.54,0.0,0.0,0.0,0.0,0.0,0.0,49.43,0.0,0.0,0.0,44.65,0.0,48.92,24.83,0.0,0.0,0.0,0.0,0.0,27.02,34.41,40.12,0.0,0.0,0.0,0.0,0.0,74.26,0.0,44.96,0.0,0.0,0.0,0.0,0.0,0.0,31.92,0.0,25.14,0.0,0.0,0.0,54.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.46,0.0,36.4,0.0
